IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_fc,fuzzy_threshold_rg,fuzzy_threshold_balanced_fc,fuzzy_threshold_balanced_rg,normal_fc_semi_permissive,normal_fc_permissive,normal_fc_strict
760,0.7184318282425852,,normal_rg,normal_fc_permissive,-0.02986887414859629,both_tolerable,0.0,1.0541954870895625,,,,,,0.6885629540939889,
793,0.7084307131049421,,normal_rg,normal_fc_permissive,0.0018395895262429685,both_tolerable,0.8437861682062879,2.7741306352170945,,,,,,0.7102703026311851,
836,0.7438879393624136,,normal_rg,normal_fc_permissive,-0.02220771258333909,both_tolerable,0.9004562916672442,0.5,,,,,,0.7216802267790745,
854,0.6313070183361936,,normal_rg,normal_fc_permissive,-0.0036659317176991335,both_tolerable,1.2734375,0.63671875,,,,,,0.6276410866184945,
887,0.550806599263584,,normal_rg,normal_fc_permissive,0.00625220072040511,both_tolerable,0.7890625,0.0,,,,,,0.5570587999839891,
937,0.6849258025439128,,normal_rg,normal_fc_permissive,-0.022071454431574766,both_tolerable,1.390625,2.160392872438078,,,,,,0.662854348112338,
965,0.4815496709495456,,normal_rg,normal_fc_permissive,0.01920180626937107,both_tolerable,1.4820293967437015,5.215854595380919,,,,,,0.5007514772189167,
13,0.5726432920428302,,normal_rg,normal_fc_strict,-0.02857771322509617,both_tolerable,2.0859375,1.1031404921008474,,,,,,,0.544065578817734
28,0.6709658928059616,,normal_rg,normal_fc_strict,-0.009694054276597974,both_tolerable,1.0737001589130926,0.8375058302035873,,,,,,,0.6612718385293637
44,0.15628892971009903,,normal_rg,normal_fc_strict,0.19324218708444488,found_but_wrong,0.58984375,26.54707531238802,,,,,,,0.3495311167945439
90,0.6790472676587546,,normal_rg,normal_fc_strict,-0.5386162371543474,both_tolerable,0.66015625,0.5,,,,,,,0.14043103050440722
129,0.7126447678184892,,normal_rg,normal_fc_strict,-0.00884215233579655,both_tolerable,2.23828125,0.5,,,,,,,0.7038026154826926
175,0.45843219495767445,,normal_rg,normal_fc_strict,0.13813578909754892,both_tolerable,0.9004562916672442,0.5,,,,,,,0.5965679840552234
194,0.789477826928829,,normal_rg,normal_fc_strict,-0.01647125741773514,both_tolerable,0.8095744354916121,1.345667690480501,,,,,,,0.7730065695110938
305,0.6876775376649528,,normal_rg,normal_fc_strict,0.006260166469517103,both_tolerable,1.8419615266408254,0.0,,,,,,,0.6939377041344699
315,0.646501922778458,,normal_rg,normal_fc_strict,-0.07181008066790318,both_tolerable,0.0,0.5,,,,,,,0.5746918421105548
330,0.6197146684842645,,normal_rg,normal_fc_strict,-0.0020480302662906347,both_tolerable,0.0,1.9745118129335317,,,,,,,0.6176666382179739
344,0.7381695928277923,,normal_rg,normal_fc_strict,-0.0023316168583940033,both_tolerable,2.4154905767902513,0.0,,,,,,,0.7358379759693983
